tweet_id,user_id,tweet_text,timestamp,timestamp.1,likes,retweets,replies,impressions,engagement
T38575,3263,Data pipeline broke @ midnight!!!,api,2025-01-17T10:19:00.000Z,7199,680,380,1487,1160
T38576,7386,Great product!!! #AI,web,2025-01-08T20:39:00.000Z,5256,3030,935,2139,1339
T38582,4336,Great product!!! #AI,ios,2025-01-01T18:33:00.000Z,6407,108,70,2366,1607
T38583,3283,Worst service ever :(,android,2025-01-12T16:01:34.000Z,8136,526,765,144,1869
T38584,9462,Worst service ever :(,web,2025-01-17T21:40:00.000Z,19393,3610,265,1166,1418
T38596,4173,Spark > Hadoop ???,web,2025-01-01T22:35:00.000Z,6577,352,185,2936,85
T38611,7999,Streaming $$$ working,ios,2025-01-13T02:01:00.000Z,5232,2809,647,2915,266
T38619,4467,Data pipeline broke @ midnight!!!,android,2025-01-09T16:16:00.000Z,15731,3346,577,1565,646
T38620,6220,Streaming $$$ working,ios,2025-01-17T00:06:00.000Z,3441,1932,537,1851,1189
T38622,2739,Testing!!!@@@###,android,2025-01-22T16:24:00.000Z,13975,1922,321,1585,223
T38628,7557,Good & Bad mixed!!!,ios,2025-01-23T01:52:00.000Z,11090,3240,231,1761,719
T38633,1072,Data pipeline broke @ midnight!!!,android,2025-01-18T20:01:00.000Z,16350,1681,492,799,1074
T38635,2214,Great product!!! #AI,web,2025-01-18T11:01:00.000Z,15557,1419,941,1313,914
T38641,6064,Streaming $$$ working,api,2025-01-20T11:25:00.000Z,18711,4342,327,1804,353
T38648,9628,Error###Detected,ios,2025-01-15T03:00:00.000Z,3333,2865,958,1528,1727
T38658,5051,Worst service ever :(,android,2025-01-05T03:15:00.000Z,15831,970,941,2993,863
T38671,5161,Great product!!! #AI,api,2025-01-09T09:27:00.000Z,1692,4746,843,1201,1910
T38672,9693,Love this!!! 😊,android,2025-01-24T00:16:00.000Z,4245,4390,938,891,1644
T38679,5847,Good & Bad mixed!!!,ios,2025-01-14T03:15:00.000Z,6444,960,542,2321,1551
T38694,5772,Testing!!!@@@###,api,2025-01-11T14:20:00.000Z,8698,2889,808,567,215
T38714,1885,Testing!!!@@@###,api,2025-01-15T12:41:00.000Z,15362,44,196,2028,1001
T38727,1864,Spark > Hadoop ???,ios,2025-01-11T16:43:00.000Z,6409,445,608,1658,1138
T38729,3104,Love this!!! 😊,android,2025-01-12T16:01:34.000Z,10367,2750,935,1727,1092
T38742,2990,Great product!!! #AI,android,2025-01-10T23:12:00.000Z,8431,357,536,728,89
T38746,3191,Love this!!! 😊,android,2025-01-22T16:13:00.000Z,3131,1692,287,836,1715
T38752,8304,Great product!!! #AI,ios,2025-01-21T02:33:00.000Z,14519,3055,40,2386,1603
T38760,6749,Good & Bad mixed!!!,api,2025-01-08T22:28:00.000Z,19911,2655,616,1011,1072
T38763,3884,Great product!!! #AI,api,2025-01-03T16:20:00.000Z,9463,231,703,2525,1619
T38766,7158,Great product!!! #AI,ios,2025-01-01T19:43:00.000Z,6216,1285,991,33,1001
T38771,4955,Spark > Hadoop ???,api,2025-01-20T03:29:00.000Z,3020,100,508,2174,1890
T38779,8800,Great product!!! #AI,web,2025-01-08T07:52:00.000Z,6344,1448,271,403,1546
T3878,8671,Testing!!!@@@###,api,2025-01-21T04:07:00.000Z,14512,3710,24,470,237
T38781,9331,Worst service ever :(,web,2025-01-14T16:38:00.000Z,9689,4085,470,649,1227
T38796,8177,Spark > Hadoop ???,android,2025-01-12T16:01:34.000Z,19409,2690,350,2104,624
T3881,2934,Good & Bad mixed!!!,android,2025-01-04T18:41:00.000Z,4995,2958,750,1621,1001
T38817,7297,Great product!!! #AI,web,2025-01-06T09:08:00.000Z,16855,2471,820,452,366
T38836,2413,Good & Bad mixed!!!,android,2025-01-18T15:36:00.000Z,9087,4637,362,2240,683
T3884,9943,Streaming $$$ working,api,2025-01-17T11:23:00.000Z,14364,4616,836,389,640
T38840,6809,Worst service ever :(,ios,2025-01-02T13:26:00.000Z,2784,6,856,1703,726
T38848,9241,Great product!!! #AI,api,2025-01-04T13:29:00.000Z,18789,2269,228,2899,101
T38850,9543,Streaming $$$ working,api,2025-01-17T03:02:00.000Z,4827,4724,448,884,1001
T38854,3476,Spark > Hadoop ???,api,2025-01-14T15:32:00.000Z,4202,3954,492,2418,251
T3887,6718,Streaming $$$ working,web,2025-01-21T02:20:00.000Z,15632,4852,811,2900,1406
T38886,9111,Error###Detected,android,2025-01-21T18:44:00.000Z,12738,395,421,470,1069
T3889,4469,Error###Detected,api,2025-01-22T05:50:00.000Z,10027,2161,219,2079,135
T38896,6257,Testing!!!@@@###,web,2025-01-11T22:13:00.000Z,1064,2259,63,2731,1933
T38898,5648,Streaming $$$ working,ios,2025-01-09T16:08:00.000Z,1984,2520,317,1093,1714
T38931,5352,Error###Detected,web,2025-01-02T11:49:00.000Z,941,3472,330,1853,1360
T38933,1415,Great product!!! #AI,ios,2025-01-03T19:06:00.000Z,17140,4809,991,2123,858
T38938,5365,Null?? value??,android,2025-01-03T03:04:00.000Z,6303,1267,105,2568,1962
T38941,1598,Great product!!! #AI,android,2025-01-22T04:17:00.000Z,19558,3288,246,2439,1100
T3896,2415,Null?? value??,api,2025-01-05T16:34:00.000Z,4246,3879,865,1135,1148
T38966,4742,Worst service ever :(,web,2025-01-06T17:33:00.000Z,5469,525,385,33,382
T38979,7495,Great product!!! #AI,web,2025-01-15T19:23:00.000Z,4488,1658,456,189,1915
T3898,6307,Testing!!!@@@###,ios,2025-01-10T18:40:00.000Z,2211,502,810,1450,1679
T38988,9300,Null?? value??,unknown,2025-01-24T01:48:00.000Z,7808,623,859,636,1997
T38993,1558,Worst service ever :(,web,2025-01-19T16:10:00.000Z,14913,3734,632,2832,682
T3900,4067,Error###Detected,unknown,2025-01-19T09:21:00.000Z,12414,519,476,2517,92
T39007,4902,Streaming $$$ working,web,2025-01-08T02:47:00.000Z,10027,1367,918,2951,884
T39016,6336,Love this!!! 😊,unknown,2025-01-07T00:29:00.000Z,3364,440,374,1266,205
T39028,8382,Worst service ever :(,unknown,2025-01-08T12:15:00.000Z,17601,1784,406,664,1884
T39030,6540,Love this!!! 😊,ios,2025-01-06T00:52:00.000Z,16524,404,721,1639,1053
T39049,4265,Testing!!!@@@###,web,2025-01-11T21:34:00.000Z,9963,2869,913,1487,341
T39066,8180,Streaming $$$ working,api,2025-01-06T10:30:00.000Z,8826,2149,855,1967,1773
T39070,5471,Data pipeline broke @ midnight!!!,api,2025-01-04T04:10:00.000Z,12745,1187,493,1595,886
T39098,3753,Great product!!! #AI,api,2025-01-10T04:35:00.000Z,18477,2340,627,2068,277
T39102,1658,Error###Detected,android,2025-01-06T06:05:00.000Z,9789,618,949,2979,921
T39117,2737,Great product!!! #AI,android,2025-01-03T23:42:00.000Z,5590,2038,703,2264,1686
T39135,2184,Love this!!! 😊,android,2025-01-20T02:54:00.000Z,5991,3398,201,1554,1749
T39136,2110,Good & Bad mixed!!!,api,2025-01-22T15:46:00.000Z,18287,2514,509,1321,1520
T39137,4512,Testing!!!@@@###,ios,2025-01-18T05:20:00.000Z,10027,103,14,2264,699
T39139,5226,Love this!!! 😊,android,2025-01-15T07:45:00.000Z,19993,381,586,2643,694
T39166,7529,Streaming $$$ working,web,2025-01-17T23:30:00.000Z,10027,4895,676,2015,1183
T39174,5133,Spark > Hadoop ???,android,2025-01-05T01:17:00.000Z,4448,1888,671,1384,1015
T39187,7774,Null?? value??,api,2025-01-17T15:31:00.000Z,3676,2471,889,215,1799
T39200,2999,Data pipeline broke @ midnight!!!,ios,2025-01-21T19:56:00.000Z,10027,3065,43,1688,493
T39240,9912,Error###Detected,api,2025-01-08T04:24:00.000Z,15589,1770,152,2532,537
T39243,4662,Data pipeline broke @ midnight!!!,android,2025-01-23T18:04:00.000Z,18208,1897,980,408,1169
T39245,3479,Love this!!! 😊,android,2025-01-22T23:28:00.000Z,2347,2609,325,533,1344
T39246,9921,Good & Bad mixed!!!,unknown,2025-01-03T06:49:00.000Z,14425,3169,502,2428,1998
T39272,6910,Data pipeline broke @ midnight!!!,api,2025-01-19T11:47:00.000Z,919,533,291,2182,854
T39277,9416,Worst service ever :(,ios,2025-01-04T09:11:00.000Z,3620,566,612,1061,563
T39335,8811,Great product!!! #AI,android,2025-01-04T11:07:00.000Z,12444,4966,650,2848,1051
T39340,3867,Love this!!! 😊,android,2025-01-13T20:52:00.000Z,12083,796,419,2319,271
T39352,5217,Spark > Hadoop ???,android,2025-01-06T12:07:00.000Z,5952,3170,348,83,1283
T39369,4065,Worst service ever :(,web,2025-01-13T09:28:00.000Z,11449,1470,920,1631,1234
T3937,6684,Error###Detected,ios,2025-01-24T00:57:00.000Z,1130,2661,492,2710,1674
T39378,6949,Great product!!! #AI,api,2025-01-23T21:16:00.000Z,10607,2336,59,2175,317
T3938,8678,Spark > Hadoop ???,ios,2025-01-02T13:07:00.000Z,14885,1655,78,2942,1362
T39403,9704,Data pipeline broke @ midnight!!!,ios,2025-01-12T05:17:00.000Z,8111,4489,662,2303,1858
T39426,4165,Worst service ever :(,api,2025-01-18T15:55:00.000Z,1505,1041,568,501,1513
T39428,5362,Data pipeline broke @ midnight!!!,ios,2025-01-17T02:16:00.000Z,5499,4295,492,755,1001
T3943,7213,Worst service ever :(,api,2025-01-19T00:57:00.000Z,18263,157,941,704,245
T39433,4485,Streaming $$$ working,android,2025-01-13T23:46:00.000Z,3177,4485,944,2700,78
T39443,1228,Good & Bad mixed!!!,web,2025-01-05T18:42:00.000Z,5550,1052,492,1258,1001
T39456,3756,Good & Bad mixed!!!,api,2025-01-10T03:43:00.000Z,12745,2886,860,341,618
T3946,8192,Worst service ever :(,ios,2025-01-19T12:03:00.000Z,291,3416,223,1601,1445
T39487,7817,Great product!!! #AI,web,2025-01-19T12:23:00.000Z,19937,4956,655,2737,575
T3956,1931,Streaming $$$ working,android,2025-01-09T13:42:00.000Z,670,4954,795,1418,1800
T39560,1679,Love this!!! 😊,android,2025-01-14T06:10:00.000Z,1979,4271,923,1857,323
T39561,5120,Love this!!! 😊,ios,2025-01-17T10:09:00.000Z,9367,3517,690,214,1001
T39566,6011,Streaming $$$ working,web,2025-01-07T01:20:00.000Z,3042,2263,733,2919,51
T3959,5413,Data pipeline broke @ midnight!!!,android,2025-01-20T10:50:00.000Z,13746,3067,292,89,1216
T39594,1835,Streaming $$$ working,api,2025-01-10T04:11:00.000Z,1331,1462,585,143,518
T39602,4484,Good & Bad mixed!!!,web,2025-01-13T09:21:00.000Z,6457,2497,368,2396,1061
T39604,5068,Testing!!!@@@###,api,2025-01-06T08:37:00.000Z,4033,4853,917,322,594
T3961,9576,Love this!!! 😊,android,2025-01-09T07:42:00.000Z,7599,2866,653,133,1274
T3964,3522,Good & Bad mixed!!!,android,2025-01-01T23:44:00.000Z,126,4790,476,671,402
T3965,8500,Good & Bad mixed!!!,api,2025-01-04T14:03:00.000Z,8726,2718,60,43,448
T39659,3945,Love this!!! 😊,ios,2025-01-09T06:54:00.000Z,11251,1373,492,1133,311
T39663,2060,Love this!!! 😊,ios,2025-01-04T09:47:00.000Z,13278,1382,446,1487,701
T39670,6838,Streaming $$$ working,android,2025-01-10T08:50:00.000Z,6272,540,28,1173,1622
T39674,1405,Great product!!! #AI,ios,2025-01-06T02:08:00.000Z,10027,1794,128,1704,955
T39689,7376,Love this!!! 😊,android,2025-01-22T11:29:00.000Z,454,2015,789,2874,1714
T39694,7235,Null?? value??,api,2025-01-16T03:07:00.000Z,1292,4487,786,482,813
T39704,4388,Worst service ever :(,ios,2025-01-20T10:13:00.000Z,12204,4065,852,2709,622
T39705,4271,Data pipeline broke @ midnight!!!,api,2025-01-09T01:04:00.000Z,12974,1888,268,825,692
T39711,7559,Error###Detected,ios,2025-01-17T02:12:00.000Z,1291,4509,712,2899,1758
T39725,6446,Error###Detected,web,2025-01-10T03:59:00.000Z,19036,1262,857,1972,633
T39728,2251,Spark > Hadoop ???,web,2025-01-22T22:30:00.000Z,3432,3918,419,1144,728
T39729,3080,Great product!!! #AI,ios,2025-01-23T21:42:00.000Z,11605,2471,603,1873,1246
T3973,2880,Love this!!! 😊,android,2025-01-15T14:31:00.000Z,17579,1721,349,1737,1001
T39755,3991,Good & Bad mixed!!!,ios,2025-01-23T21:25:00.000Z,19729,2033,878,1390,1561
T39769,2204,Data pipeline broke @ midnight!!!,android,2025-01-13T22:39:00.000Z,14314,4821,452,1929,553
T39777,5897,Love this!!! 😊,ios,2025-01-14T10:24:00.000Z,9514,1394,3,795,1119
T39778,9141,Streaming $$$ working,unknown,2025-01-12T17:55:00.000Z,8546,4477,666,826,1890
T39784,9236,Great product!!! #AI,api,2025-01-17T05:13:00.000Z,17968,4156,766,1875,263
T39785,7548,Null?? value??,ios,2025-01-21T13:35:00.000Z,755,4012,250,1595,1162
T39787,7418,Worst service ever :(,ios,2025-01-21T12:22:00.000Z,3606,3335,407,1441,411
T39795,1879,Worst service ever :(,ios,2025-01-18T20:02:00.000Z,6852,460,365,265,304
T39797,7206,Great product!!! #AI,web,2025-01-10T13:16:00.000Z,14533,654,332,2002,13
T39805,6068,Data pipeline broke @ midnight!!!,api,2025-01-13T03:29:00.000Z,10027,3776,462,2997,1491
T39818,1041,Null?? value??,ios,2025-01-07T15:58:00.000Z,2036,2199,577,66,1953
T39827,9430,Worst service ever :(,ios,2025-01-05T07:18:00.000Z,10027,4602,136,2787,784
T39829,5612,Worst service ever :(,android,2025-01-05T23:06:00.000Z,6747,2537,240,1941,709
T39832,4326,Good & Bad mixed!!!,unknown,2025-01-14T06:24:00.000Z,15631,4025,271,451,1499
T39837,9653,Null?? value??,api,2025-01-14T23:29:00.000Z,14568,3329,656,532,959
T39861,1912,Data pipeline broke @ midnight!!!,unknown,2025-01-06T15:43:00.000Z,12875,1070,960,1437,39
T3987,5255,Good & Bad mixed!!!,android,2025-01-08T22:58:00.000Z,11492,3432,996,1876,1322
T39880,4325,Love this!!! 😊,web,2025-01-21T17:06:00.000Z,1612,1888,839,1951,1891
T39903,9035,Error###Detected,ios,2025-01-13T08:20:00.000Z,2572,474,694,2476,1992
T39906,6902,Null?? value??,android,2025-01-01T15:35:00.000Z,1278,4275,810,2670,1397
T39909,3697,Good & Bad mixed!!!,unknown,2025-01-02T09:23:00.000Z,9869,121,870,2806,1461
T39915,6006,Testing!!!@@@###,api,2025-01-12T14:39:00.000Z,1828,3669,56,1986,541
T39927,7444,Streaming $$$ working,android,2025-01-16T21:26:00.000Z,15474,2563,509,887,1256
T39939,1076,Null?? value??,android,2025-01-12T21:52:00.000Z,1441,4646,286,1481,690
T39964,5236,Testing!!!@@@###,ios,2025-01-08T12:06:00.000Z,949,4336,560,1992,651
T4018,1027,Love this!!! 😊,api,2025-01-13T13:28:00.000Z,10027,3944,83,1747,1101
T4022,8736,Good & Bad mixed!!!,ios,2025-01-15T09:07:00.000Z,18896,1478,663,2721,1497
T4025,8524,Testing!!!@@@###,web,2025-01-04T12:55:00.000Z,8972,3220,916,1563,1248
T4029,1600,Null?? value??,android,2025-01-21T06:03:00.000Z,10965,1320,113,2081,643
T4040,5910,Spark > Hadoop ???,android,2025-01-16T12:07:00.000Z,16284,42,751,1191,1027
T4044,4414,Good & Bad mixed!!!,unknown,2025-01-07T15:02:00.000Z,5617,954,707,2111,458
T4051,4569,Love this!!! 😊,web,2025-01-09T05:26:00.000Z,10099,248,98,376,219
T4054,6603,Error###Detected,api,2025-01-23T04:51:00.000Z,17522,3170,348,1280,1338
T4061,1705,Error###Detected,android,2025-01-06T01:39:00.000Z,14653,2209,76,1012,872
T4071,5189,Testing!!!@@@###,api,2025-01-15T00:12:00.000Z,15093,1299,607,1221,1629
T4088,6330,Data pipeline broke @ midnight!!!,api,2025-01-15T09:15:00.000Z,11218,1868,492,2769,611
T4089,3711,Testing!!!@@@###,web,2025-01-07T05:54:00.000Z,10001,2349,608,2878,994
T4101,9379,Good & Bad mixed!!!,api,2025-01-22T16:39:00.000Z,3369,2471,31,1487,821
T4104,1579,Great product!!! #AI,android,2025-01-18T08:27:00.000Z,19362,2099,375,451,1194
T4129,8325,Null?? value??,ios,2025-01-16T22:00:00.000Z,12055,756,135,1490,828
T413,3218,Testing!!!@@@###,ios,2025-01-21T06:19:00.000Z,4024,868,36,1135,370
T4132,7585,Spark > Hadoop ???,android,2025-01-10T04:35:00.000Z,15523,441,568,1339,189
T4143,3922,Good & Bad mixed!!!,ios,2025-01-10T10:03:00.000Z,12463,1711,181,1486,1215
T4153,3610,Testing!!!@@@###,api,2025-01-15T13:31:00.000Z,6507,4474,850,2168,1780
T4166,9246,Null?? value??,unknown,2025-01-02T19:49:00.000Z,10027,4279,147,1946,668
T4171,8853,Streaming $$$ working,web,2025-01-08T15:44:00.000Z,14942,806,977,650,1001
T4174,2706,Data pipeline broke @ midnight!!!,android,2025-01-12T16:01:34.000Z,16271,3351,773,2185,798
T4176,2706,Worst service ever :(,ios,2025-01-17T00:23:00.000Z,7536,2471,369,209,1505
T4179,1776,Testing!!!@@@###,ios,2025-01-11T00:02:00.000Z,6159,901,416,2618,748
T419,3731,Love this!!! 😊,android,2025-01-24T00:09:00.000Z,6192,796,239,2421,340
T4193,2727,Streaming $$$ working,ios,2025-01-23T11:26:00.000Z,2133,367,681,2428,1001
T4199,8732,Worst service ever :(,android,2025-01-16T16:51:00.000Z,11635,1426,767,2463,617
T4221,2242,Testing!!!@@@###,web,2025-01-18T04:36:00.000Z,17620,2059,167,1487,755
T423,6459,Great product!!! #AI,web,2025-01-13T20:43:00.000Z,16394,204,958,1487,248
T4237,8389,Testing!!!@@@###,ios,2025-01-19T11:58:00.000Z,3281,4494,492,260,1711
T424,1897,Streaming $$$ working,ios,2025-01-02T03:36:00.000Z,16725,1758,672,1078,1106
T4254,8495,Love this!!! 😊,api,2025-01-15T16:24:00.000Z,10622,2676,292,1927,391
T4258,7962,Great product!!! #AI,ios,2025-01-20T06:25:00.000Z,11230,1071,689,1157,378
T4270,7863,Data pipeline broke @ midnight!!!,web,2025-01-02T23:40:00.000Z,13508,4031,280,215,654
T4273,1422,Spark > Hadoop ???,api,2025-01-03T22:42:00.000Z,9300,2789,358,1838,1346
T4311,5279,Error###Detected,web,2025-01-05T02:36:00.000Z,16514,2349,499,308,1896
T4317,5040,Spark > Hadoop ???,ios,2025-01-06T06:09:00.000Z,1603,689,864,295,1625
T4324,7294,Data pipeline broke @ midnight!!!,web,2025-01-20T06:07:00.000Z,961,1459,362,2697,1510
T4342,1154,Error###Detected,ios,2025-01-03T00:04:00.000Z,15903,2315,91,2659,1473
T4344,3713,Testing!!!@@@###,android,2025-01-02T19:25:00.000Z,4899,246,423,258,112
T4361,8112,Good & Bad mixed!!!,ios,2025-01-04T19:20:00.000Z,13306,4794,471,1573,1524
T4373,2330,Good & Bad mixed!!!,api,2025-01-08T09:27:00.000Z,15297,1927,492,2383,1297
T4375,6373,Testing!!!@@@###,api,2025-01-09T14:27:00.000Z,18729,149,699,1323,1551
T4386,7705,Good & Bad mixed!!!,ios,2025-01-20T17:30:00.000Z,13899,4333,709,259,64
T439,9232,Great product!!! #AI,api,2025-01-11T19:31:00.000Z,9613,66,492,291,803
T4400,6775,Streaming $$$ working,android,2025-01-16T04:58:00.000Z,7502,3528,539,2962,547
T4416,1751,Testing!!!@@@###,ios,2025-01-23T01:49:00.000Z,10468,167,168,6,843
T4421,6513,Error###Detected,api,2025-01-02T20:21:00.000Z,15864,3043,657,211,875
T444,1432,Worst service ever :(,ios,2025-01-01T18:37:00.000Z,2094,3494,533,1646,1123
T4445,4503,Null?? value??,web,2025-01-09T08:18:00.000Z,10031,1419,958,2407,782
T4469,2566,Great product!!! #AI,api,2025-01-02T06:39:00.000Z,7807,3934,721,30,375
T4484,2118,Null?? value??,web,2025-01-02T20:06:00.000Z,10639,935,227,388,264
T449,9357,Great product!!! #AI,android,2025-01-12T00:10:00.000Z,10027,2307,984,2304,660
T450,9417,Spark > Hadoop ???,android,2025-01-08T15:20:00.000Z,8692,2094,965,367,1636
T4501,4874,Love this!!! 😊,ios,2025-01-17T10:07:00.000Z,16843,3102,609,1487,206
T4505,3021,Worst service ever :(,android,2025-01-21T00:04:00.000Z,13774,4825,270,575,991
T4528,3017,Error###Detected,web,2025-01-14T12:16:00.000Z,12497,303,567,610,1168
T4529,9680,Error###Detected,ios,2025-01-12T16:01:34.000Z,8254,542,683,1187,1226
T4539,6706,Worst service ever :(,ios,2025-01-22T05:14:00.000Z,19745,1716,56,1599,1451
T455,2791,Error###Detected,android,2025-01-04T00:20:00.000Z,19214,3115,978,2129,35
T4560,3558,Streaming $$$ working,ios,2025-01-16T10:53:00.000Z,6821,1460,185,1977,768
T4562,6289,Love this!!! 😊,web,2025-01-20T15:08:00.000Z,10402,2471,182,1671,1001
T4563,4177,Love this!!! 😊,api,2025-01-23T11:05:00.000Z,2561,1046,229,1689,1526
T4564,5611,Testing!!!@@@###,ios,2025-01-11T03:46:00.000Z,11096,3816,69,1708,707
T4569,8968,Love this!!! 😊,web,2025-01-12T18:01:00.000Z,8132,1899,313,1120,1477
T4578,8047,Null?? value??,android,2025-01-15T21:28:00.000Z,12168,951,304,2635,1442
T458,4515,Love this!!! 😊,ios,2025-01-03T00:30:00.000Z,5496,4379,21,51,1050
T459,1446,Spark > Hadoop ???,ios,2025-01-11T08:53:00.000Z,18117,3506,155,663,323
T4599,9247,Great product!!! #AI,ios,2025-01-04T07:31:00.000Z,15035,2471,231,1381,1054
T46,7361,Null?? value??,unknown,2025-01-04T21:20:00.000Z,373,2097,877,2589,1260
T4616,7369,Null?? value??,api,2025-01-16T15:35:00.000Z,7138,1699,703,1405,1522
T4638,5962,Worst service ever :(,ios,2025-01-12T03:25:00.000Z,2696,1321,371,2638,1526
T4643,5938,Data pipeline broke @ midnight!!!,web,2025-01-21T09:59:00.000Z,2448,3999,289,1036,580
T4656,7032,Worst service ever :(,ios,2025-01-02T18:45:00.000Z,7950,660,459,839,547
T467,3459,Testing!!!@@@###,web,2025-01-23T06:13:00.000Z,15830,37,173,500,493
T4673,7130,Streaming $$$ working,api,2025-01-03T20:22:00.000Z,17098,1887,636,1147,309
T4682,6359,Error###Detected,web,2025-01-04T22:26:00.000Z,19181,2471,942,2247,1187
T4690,5331,Good & Bad mixed!!!,ios,2025-01-18T18:44:00.000Z,7676,1529,28,2796,724
T4691,1269,Error###Detected,ios,2025-01-24T00:16:00.000Z,6837,657,1,1787,795
T470,6257,Error###Detected,web,2025-01-23T01:26:00.000Z,17288,3010,697,401,598
T4704,4759,Error###Detected,api,2025-01-02T22:17:00.000Z,5884,2477,245,372,1414
T4720,6221,Null?? value??,api,2025-01-21T08:43:00.000Z,10027,3354,350,202,875
T4737,2118,Good & Bad mixed!!!,api,2025-01-08T04:38:00.000Z,15829,4710,975,1919,1192
T4738,3476,Good & Bad mixed!!!,web,2025-01-17T13:23:00.000Z,18511,325,489,359,1403
T4759,8740,Data pipeline broke @ midnight!!!,android,2025-01-03T08:09:00.000Z,5207,1172,212,755,932
T4782,2999,Spark > Hadoop ???,api,2025-01-02T14:55:00.000Z,12223,3454,410,2131,1067
T4800,8556,Null?? value??,api,2025-01-12T16:01:34.000Z,1939,4198,175,881,1456
T4804,6810,Testing!!!@@@###,api,2025-01-14T03:26:00.000Z,3110,2471,194,617,1349
T4806,3818,Good & Bad mixed!!!,web,2025-01-12T06:38:00.000Z,19799,2838,149,1076,232
T482,2554,Data pipeline broke @ midnight!!!,android,2025-01-02T01:53:00.000Z,13044,1641,414,2448,1677
T4839,2703,Great product!!! #AI,ios,2025-01-19T05:54:00.000Z,18341,2560,884,1725,1373
T4844,6117,Null?? value??,ios,2025-01-11T04:55:00.000Z,2494,3013,170,1129,345
T4857,3821,Worst service ever :(,android,2025-01-02T02:38:00.000Z,16526,3096,796,1210,1790
T4864,9894,Error###Detected,unknown,2025-01-01T19:14:00.000Z,17494,4030,310,2040,1147
T4866,2249,Good & Bad mixed!!!,ios,2025-01-11T12:04:00.000Z,10852,3050,98,2913,1919
T4867,4930,Love this!!! 😊,web,2025-01-14T04:14:00.000Z,4005,4271,250,1735,790
T4877,3266,Spark > Hadoop ???,unknown,2025-01-19T04:19:00.000Z,8281,4408,980,1195,1437
T4883,2371,Great product!!! #AI,api,2025-01-19T13:05:00.000Z,8028,4106,847,182,1473
T4886,8940,Good & Bad mixed!!!,api,2025-01-02T02:54:00.000Z,6876,2855,752,1559,1001
T4889,4448,Null?? value??,unknown,2025-01-12T16:01:34.000Z,3387,4552,801,1873,1015
T4890,4948,Error###Detected,android,2025-01-22T03:35:00.000Z,2967,3222,38,304,1003
T4893,1336,Testing!!!@@@###,ios,2025-01-08T16:20:00.000Z,15801,4142,408,149,30
T4906,4997,Worst service ever :(,api,2025-01-03T08:58:00.000Z,18662,4882,311,581,1202
T492,3691,Testing!!!@@@###,web,2025-01-07T02:12:00.000Z,10027,3077,195,2474,1337
T4949,1850,Worst service ever :(,web,2025-01-14T03:04:00.000Z,16487,3679,180,1666,1396
T496,1052,Null?? value??,ios,2025-01-11T13:08:00.000Z,6216,1582,408,1837,163
T4960,1119,Data pipeline broke @ midnight!!!,api,2025-01-05T16:50:00.000Z,10709,4484,481,1786,153
T4983,4639,Error###Detected,android,2025-01-03T12:49:00.000Z,16683,127,662,2952,1248
T50,5917,Good & Bad mixed!!!,ios,2025-01-09T13:48:00.000Z,8476,2608,507,1317,1363
T500,9172,Great product!!! #AI,web,2025-01-12T14:39:00.000Z,1334,3646,957,638,1110
T5009,1644,Worst service ever :(,ios,2025-01-08T08:08:00.000Z,7882,2677,963,2273,830
T5012,4915,Spark > Hadoop ???,android,2025-01-12T17:36:00.000Z,5928,1665,532,1487,964
T5023,6150,Data pipeline broke @ midnight!!!,ios,2025-01-09T15:04:00.000Z,12699,2988,544,2917,1634
T5038,3502,Spark > Hadoop ???,ios,2025-01-18T11:52:00.000Z,18896,3729,934,247,809
T5043,9620,Spark > Hadoop ???,api,2025-01-08T09:12:00.000Z,16474,468,677,252,270
T505,6116,Good & Bad mixed!!!,ios,2025-01-22T03:09:00.000Z,7662,1291,492,433,924
T5066,7504,Testing!!!@@@###,unknown,2025-01-15T00:22:00.000Z,17721,4323,915,1019,864
T5068,6503,Null?? value??,ios,2025-01-10T11:34:00.000Z,1346,4636,486,1487,1082
T507,9990,Data pipeline broke @ midnight!!!,ios,2025-01-14T14:47:00.000Z,7521,4271,367,1015,1121
T5075,6265,Spark > Hadoop ???,web,2025-01-15T21:35:00.000Z,1917,2705,522,441,1001
T508,6857,Great product!!! #AI,ios,2025-01-16T23:19:00.000Z,18678,1087,150,2214,756
T5080,3738,Testing!!!@@@###,android,2025-01-08T20:10:00.000Z,14412,1669,363,199,542
T5092,8364,Streaming $$$ working,api,2025-01-14T19:05:00.000Z,14561,172,670,1696,591
T5103,4414,Error###Detected,web,2025-01-07T01:56:00.000Z,3706,2609,802,1499,489
T5116,8837,Love this!!! 😊,web,2025-01-02T09:14:00.000Z,14059,1008,964,2826,1420
T5125,7572,Love this!!! 😊,android,2025-01-01T00:04:00.000Z,6484,1912,632,1545,274
T5127,9428,Null?? value??,web,2025-01-07T12:22:00.000Z,8757,2015,245,2462,1445
T5133,6881,Null?? value??,api,2025-01-01T21:30:00.000Z,1194,4726,436,1143,802
T5135,5590,Null?? value??,ios,2025-01-05T22:42:00.000Z,19475,4055,348,693,1608
T5136,2810,Good & Bad mixed!!!,android,2025-01-02T00:38:00.000Z,66,587,207,2755,420
T5145,3478,Worst service ever :(,android,2025-01-02T20:58:00.000Z,19046,2503,492,658,1771
T5149,8481,Data pipeline broke @ midnight!!!,ios,2025-01-16T20:16:00.000Z,16130,4184,685,1892,1479
